code_commune,nom_commune,LIBDENS7,predicted_cluster,predicted_name,proba_cluster_0,proba_cluster_1,proba_cluster_2,proba_cluster_3,extrapolated
01308,Pougny,Bourgs ruraux,2,Tourisme rural,0.0372,0.0146,0.6109,0.3372,1
01309,Pouillat,Rural à habitat très dispersé,2,Tourisme rural,0.0576,0.0088,0.8085,0.1252,1
01310,Prémeyzel,Rural à habitat dispersé,2,Tourisme rural,0.0215,0.0104,0.7968,0.1713,1
01311,Prémillieu,Rural à habitat très dispersé,2,Tourisme rural,0.0547,0.0086,0.6575,0.2792,1
01313,Prévessin-Moëns,Ceintures urbaines,0,Peri-urbain loisirs,0.3326,0.2909,0.1707,0.2058,1
01314,Priay,Rural à habitat dispersé,2,Tourisme rural,0.0435,0.0161,0.7074,0.233,1
01317,Ramasse,Rural à habitat dispersé,2,Tourisme rural,0.0275,0.0055,0.7424,0.2246,1
01318,Rancé,Rural à habitat dispersé,2,Tourisme rural,0.0257,0.0211,0.7025,0.2508,1
01319,Relevant,Rural à habitat dispersé,2,Tourisme rural,0.0203,0.0151,0.6334,0.3312,1
01320,Replonges,Bourgs ruraux,2,Tourisme rural,0.1936,0.0282,0.4508,0.3274,1
01321,Revonnas,Rural à habitat dispersé,2,Tourisme rural,0.0251,0.0123,0.8568,0.1058,1
01322,Reyrieux,Ceintures urbaines,2,Tourisme rural,0.3332,0.0685,0.3715,0.2268,1
01323,Reyssouze,Bourgs ruraux,2,Tourisme rural,0.0329,0.0281,0.7116,0.2275,1
01325,Rignieux-le-Franc,Bourgs ruraux,2,Tourisme rural,0.0242,0.0169,0.6413,0.3176,1
01328,Romans,Rural à habitat dispersé,2,Tourisme rural,0.0191,0.0179,0.6474,0.3156,1
01329,Rossillon,Rural à habitat dispersé,2,Tourisme rural,0.0986,0.0177,0.6755,0.2082,1
01331,Saint-Alban,Rural à habitat dispersé,2,Tourisme rural,0.0376,0.0071,0.7016,0.2538,1
01332,Saint-André-de-Bâgé,Bourgs ruraux,3,Tourisme litoral,0.1637,0.0427,0.3787,0.415,1
01333,Saint-André-de-Corcy,Bourgs ruraux,2,Tourisme rural,0.091,0.0324,0.5461,0.3305,1
01334,Saint-André-d'Huiriat,Rural à habitat dispersé,2,Tourisme rural,0.0225,0.0195,0.6212,0.3368,1
01335,Saint-André-le-Bouchoux,Rural à habitat dispersé,2,Tourisme rural,0.0216,0.0176,0.7042,0.2566,1
01336,Saint-André-sur-Vieux-Jonc,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.0224,0.7048,0.2543,1
01337,Saint-Bénigne,Rural à habitat dispersé,2,Tourisme rural,0.0163,0.0186,0.8018,0.1633,1
01338,Groslée-Saint-Benoit,Rural à habitat dispersé,2,Tourisme rural,0.0467,0.0115,0.8321,0.1097,1
01339,Saint-Bernard,Ceintures urbaines,2,Tourisme rural,0.2614,0.0695,0.3448,0.3243,1
01342,Sainte-Croix,Rural à habitat dispersé,2,Tourisme rural,0.021,0.0166,0.598,0.3645,1
01343,Saint-Cyr-sur-Menthon,Rural à habitat dispersé,2,Tourisme rural,0.0336,0.0242,0.522,0.4202,1
01344,Saint-Denis-lès-Bourg,Centres urbains intermédiaires,2,Tourisme rural,0.191,0.0707,0.4933,0.245,1
01345,Saint-Denis-en-Bugey,Ceintures urbaines,3,Tourisme litoral,0.2391,0.2231,0.2343,0.3035,1
01346,Saint-Didier-d'Aussiat,Rural à habitat dispersé,2,Tourisme rural,0.0267,0.02,0.5595,0.3938,1
01347,Saint-Didier-de-Formans,Ceintures urbaines,2,Tourisme rural,0.2746,0.0518,0.4184,0.2552,1
01348,Saint-Didier-sur-Chalaronne,Bourgs ruraux,2,Tourisme rural,0.036,0.0239,0.6133,0.3268,1
01349,Saint-Éloi,Rural à habitat dispersé,2,Tourisme rural,0.0204,0.0138,0.6284,0.3375,1
01350,Saint-Étienne-du-Bois,Rural à habitat dispersé,2,Tourisme rural,0.0328,0.0209,0.5817,0.3646,1
01351,Saint-Étienne-sur-Chalaronne,Bourgs ruraux,2,Tourisme rural,0.0236,0.0211,0.6771,0.2782,1
01352,Saint-Étienne-sur-Reyssouze,Rural à habitat dispersé,2,Tourisme rural,0.0204,0.0164,0.6146,0.3485,1
01353,Sainte-Euphémie,Ceintures urbaines,2,Tourisme rural,0.2938,0.0588,0.3834,0.2639,1
01354,Saint-Genis-Pouilly,Centres urbains intermédiaires,0,Peri-urbain loisirs,0.3953,0.2322,0.1627,0.2099,1
01355,Saint-Genis-sur-Menthon,Rural à habitat dispersé,2,Tourisme rural,0.0212,0.0182,0.5775,0.383,1
01356,Saint-Georges-sur-Renon,Rural à habitat dispersé,2,Tourisme rural,0.0161,0.0206,0.743,0.2203,1
01357,Saint-Germain-de-Joux,Rural à habitat dispersé,2,Tourisme rural,0.0733,0.012,0.5885,0.3262,1
01358,Saint-Germain-les-Paroisses,Rural à habitat dispersé,2,Tourisme rural,0.0433,0.0088,0.6887,0.2592,1
01359,Saint-Germain-sur-Renon,Rural à habitat dispersé,2,Tourisme rural,0.0184,0.0243,0.7787,0.1786,1
01360,Saint-Jean-de-Gonville,Ceintures urbaines,2,Tourisme rural,0.2575,0.0493,0.5147,0.1785,1
01361,Saint-Jean-de-Niost,Bourgs ruraux,2,Tourisme rural,0.0487,0.0252,0.4773,0.4488,1
01362,Saint-Jean-de-Thurigneux,Rural à habitat dispersé,2,Tourisme rural,0.0262,0.0196,0.7684,0.1858,1
01363,Saint-Jean-le-Vieux,Bourgs ruraux,2,Tourisme rural,0.0523,0.0139,0.7959,0.138,1
01364,Saint-Jean-sur-Reyssouze,Rural à habitat très dispersé,2,Tourisme rural,0.025,0.0183,0.5605,0.3962,1
01365,Saint-Jean-sur-Veyle,Rural à habitat dispersé,2,Tourisme rural,0.0204,0.0224,0.6726,0.2845,1
01366,Sainte-Julie,Bourgs ruraux,2,Tourisme rural,0.0267,0.0215,0.5746,0.3772,1
01367,Saint-Julien-sur-Reyssouze,Rural à habitat dispersé,2,Tourisme rural,0.0266,0.0231,0.5208,0.4295,1
01368,Saint-Julien-sur-Veyle,Rural à habitat dispersé,2,Tourisme rural,0.0195,0.0177,0.5687,0.394,1
01369,Saint-Just,Ceintures urbaines,2,Tourisme rural,0.2186,0.0506,0.4599,0.2709,1
01370,Saint-Laurent-sur-Saône,Centres urbains intermédiaires,3,Tourisme litoral,0.2812,0.1582,0.268,0.2926,1
01371,Saint-Marcel,Bourgs ruraux,2,Tourisme rural,0.0461,0.0298,0.653,0.2712,1
01372,Saint-Martin-de-Bavel,Rural à habitat dispersé,2,Tourisme rural,0.0103,0.004,0.891,0.0948,1
01373,Saint-Martin-du-Frêne,Bourgs ruraux,2,Tourisme rural,0.0737,0.0138,0.6271,0.2854,1
01374,Saint-Martin-du-Mont,Rural à habitat dispersé,2,Tourisme rural,0.0263,0.009,0.8508,0.1139,1
01375,Saint-Martin-le-Châtel,Rural à habitat dispersé,2,Tourisme rural,0.0234,0.0197,0.5816,0.3754,1
01376,Saint-Maurice-de-Beynost,Centres urbains intermédiaires,2,Tourisme rural,0.268,0.1307,0.3562,0.2451,1
01378,Saint-Maurice-de-Gourdans,Bourgs ruraux,2,Tourisme rural,0.0411,0.0268,0.5453,0.3868,1
01379,Saint-Maurice-de-Rémens,Rural à habitat dispersé,2,Tourisme rural,0.0188,0.0304,0.8035,0.1473,1
01380,Saint-Nizier-le-Bouchoux,Rural à habitat très dispersé,2,Tourisme rural,0.0257,0.0172,0.5886,0.3685,1
01381,Saint-Nizier-le-Désert,Rural à habitat dispersé,2,Tourisme rural,0.0229,0.0161,0.6523,0.3087,1
01382,Sainte-Olive,Rural à habitat dispersé,2,Tourisme rural,0.0266,0.0179,0.715,0.2404,1
01383,Saint-Paul-de-Varax,Bourgs ruraux,2,Tourisme rural,0.035,0.02,0.6468,0.2981,1
01384,Saint-Rambert-en-Bugey,Bourgs ruraux,2,Tourisme rural,0.0716,0.0152,0.6721,0.2411,1
01385,Saint-Rémy,Bourgs ruraux,2,Tourisme rural,0.0237,0.0291,0.7466,0.2007,1
01386,Saint-Sorlin-en-Bugey,Petites villes,2,Tourisme rural,0.0715,0.0223,0.7487,0.1574,1
01387,Saint-Sulpice,Rural à habitat dispersé,2,Tourisme rural,0.0257,0.0177,0.5877,0.3688,1
01388,Saint-Trivier-de-Courtes,Bourgs ruraux,2,Tourisme rural,0.0283,0.0226,0.5415,0.4076,1
01389,Saint-Trivier-sur-Moignans,Bourgs ruraux,2,Tourisme rural,0.0363,0.0181,0.5866,0.359,1
01390,Saint-Vulbas,Rural à habitat dispersé,2,Tourisme rural,0.0264,0.0186,0.5364,0.4186,1
01391,Salavre,Rural à habitat très dispersé,2,Tourisme rural,0.0255,0.0088,0.7188,0.2469,1
01392,Samognat,Rural à habitat dispersé,2,Tourisme rural,0.0462,0.0149,0.868,0.0709,1
01393,Sandrans,Rural à habitat dispersé,2,Tourisme rural,0.0142,0.0135,0.7742,0.1981,1
01396,Sault-Brénaz,Rural à habitat dispersé,2,Tourisme rural,0.0324,0.0196,0.8583,0.0897,0
01397,Sauverny,Ceintures urbaines,2,Tourisme rural,0.2358,0.0893,0.477,0.1979,1
01398,Savigneux,Bourgs ruraux,2,Tourisme rural,0.037,0.024,0.6331,0.3058,1
01399,Ségny,Ceintures urbaines,0,Peri-urbain loisirs,0.2739,0.244,0.2182,0.2639,1
01400,Seillonnaz,Rural à habitat très dispersé,2,Tourisme rural,0.0693,0.0107,0.7349,0.1852,1
01401,Sergy,Ceintures urbaines,2,Tourisme rural,0.3548,0.0613,0.419,0.1649,1
01402,Sermoyer,Rural à habitat dispersé,2,Tourisme rural,0.0123,0.014,0.805,0.1688,1
01403,Serrières-de-Briord,Bourgs ruraux,2,Tourisme rural,0.0377,0.0149,0.8356,0.1119,1
01404,Serrières-sur-Ain,Rural à habitat très dispersé,2,Tourisme rural,0.027,0.0093,0.6824,0.2812,1
01405,Servas,Bourgs ruraux,2,Tourisme rural,0.0271,0.0228,0.6173,0.3327,1
01406,Servignat,Rural à habitat très dispersé,2,Tourisme rural,0.0233,0.0161,0.5674,0.3932,1
01407,Seyssel,Bourgs ruraux,2,Tourisme rural,0.0995,0.0372,0.6055,0.2578,1
01408,Simandre-sur-Suran,Rural à habitat dispersé,2,Tourisme rural,0.0205,0.0144,0.8161,0.149,1
01410,Sonthonnax-la-Montagne,Rural à habitat dispersé,2,Tourisme rural,0.0582,0.0071,0.7878,0.1468,1
01411,Souclin,Rural à habitat dispersé,2,Tourisme rural,0.0748,0.0113,0.7392,0.1747,1
01412,Sulignat,Rural à habitat dispersé,2,Tourisme rural,0.0162,0.0142,0.663,0.3066,1
01415,Talissieu,Rural à habitat dispersé,2,Tourisme rural,0.0148,0.0173,0.8953,0.0727,1
01416,Tenay,Bourgs ruraux,2,Tourisme rural,0.1003,0.0271,0.7134,0.1592,1
01418,Thil,Bourgs ruraux,3,Tourisme litoral,0.1346,0.0352,0.3844,0.4458,1
01419,Thoiry,Ceintures urbaines,2,Tourisme rural,0.3266,0.0762,0.4435,0.1537,1
01420,Thoissey,Bourgs ruraux,3,Tourisme litoral,0.2325,0.1479,0.2618,0.3578,1
01421,Torcieu,Rural à habitat dispersé,2,Tourisme rural,0.0351,0.011,0.7106,0.2434,1
01422,Tossiat,Bourgs ruraux,2,Tourisme rural,0.0307,0.0147,0.8312,0.1234,1
01423,Toussieux,Ceintures urbaines,2,Tourisme rural,0.2246,0.0411,0.4257,0.3086,1
01424,Tramoyes,Bourgs ruraux,2,Tourisme rural,0.0599,0.0278,0.5577,0.3545,1
01425,La Tranclière,Rural à habitat dispersé,2,Tourisme rural,0.0162,0.0108,0.6952,0.2778,1
01426,Val-Revermont,Rural à habitat dispersé,2,Tourisme rural,0.0311,0.0105,0.7221,0.2363,1
01427,Trévoux,Ceintures urbaines,3,Tourisme litoral,0.2401,0.1768,0.216,0.3671,0
01428,Valeins,Rural à habitat dispersé,2,Tourisme rural,0.0231,0.015,0.6733,0.2887,1
01429,Vandeins,Rural à habitat dispersé,2,Tourisme rural,0.0164,0.0156,0.6703,0.2977,1
01430,Varambon,Rural à habitat dispersé,2,Tourisme rural,0.0133,0.0103,0.8265,0.15,1
01431,Vaux-en-Bugey,Ceintures urbaines,2,Tourisme rural,0.1157,0.0267,0.6478,0.2098,1
01432,Verjon,Rural à habitat dispersé,2,Tourisme rural,0.0242,0.0113,0.7329,0.2316,1
01433,Vernoux,Rural à habitat dispersé,2,Tourisme rural,0.0218,0.0165,0.5931,0.3686,1
01434,Versailleux,Rural à habitat dispersé,2,Tourisme rural,0.0218,0.016,0.5971,0.3651,1
01435,Versonnex,Ceintures urbaines,2,Tourisme rural,0.2711,0.0731,0.4405,0.2153,1
01436,Vesancy,Ceintures urbaines,2,Tourisme rural,0.1801,0.0356,0.596,0.1883,1
01437,Vescours,Rural à habitat très dispersé,2,Tourisme rural,0.0265,0.0183,0.6049,0.3503,1
01439,Vésines,Rural à habitat dispersé,2,Tourisme rural,0.0315,0.0239,0.6113,0.3333,1
01441,Vieu-d'Izenave,Rural à habitat dispersé,2,Tourisme rural,0.0469,0.0075,0.6541,0.2915,1
01443,Villars-les-Dombes,Bourgs ruraux,2,Tourisme rural,0.118,0.041,0.4416,0.3994,1
01444,Villebois,Rural à habitat dispersé,2,Tourisme rural,0.1172,0.0233,0.7348,0.1247,1
01445,Villemotier,Rural à habitat dispersé,2,Tourisme rural,0.0182,0.017,0.5939,0.371,1
01446,Villeneuve,Bourgs ruraux,2,Tourisme rural,0.033,0.018,0.6066,0.3424,1
01447,Villereversure,Rural à habitat dispersé,2,Tourisme rural,0.0328,0.0128,0.6939,0.2605,1
01448,Villes,Rural à habitat dispersé,2,Tourisme rural,0.0955,0.0162,0.5876,0.3006,1
01449,Villette-sur-Ain,Bourgs ruraux,2,Tourisme rural,0.0231,0.0111,0.7319,0.2339,1
01450,Villieu-Loyes-Mollon,Ceintures urbaines,2,Tourisme rural,0.2383,0.0541,0.4552,0.2525,1
01451,Viriat,Ceintures urbaines,2,Tourisme rural,0.1654,0.0513,0.5319,0.2515,1
01452,Virieu-le-Grand,Rural à habitat dispersé,2,Tourisme rural,0.08,0.0207,0.7962,0.1031,1
01453,Arvière-en-Valromey,Rural à habitat dispersé,2,Tourisme rural,0.1009,0.02,0.6262,0.2529,1
01454,Virignin,Bourgs ruraux,2,Tourisme rural,0.0367,0.0164,0.8493,0.0975,1
01456,Vongnes,Rural à habitat dispersé,2,Tourisme rural,0.0169,0.006,0.8293,0.1478,1
01457,Vonnas,Bourgs ruraux,3,Tourisme litoral,0.0588,0.0292,0.447,0.4651,1
02001,Abbécourt,Ceintures urbaines,3,Tourisme litoral,0.0623,0.0213,0.4216,0.4947,1
02002,Achery,Rural à habitat dispersé,3,Tourisme litoral,0.0163,0.0046,0.4369,0.5422,1
02003,Acy,Bourgs ruraux,3,Tourisme litoral,0.0272,0.0167,0.3573,0.5988,1
02004,Agnicourt-et-Séchelles,Rural à habitat dispersé,2,Tourisme rural,0.0154,0.0069,0.5129,0.4648,1
02005,Aguilcourt,Rural à habitat dispersé,3,Tourisme litoral,0.0178,0.0083,0.4789,0.495,1
02006,Aisonville-et-Bernoville,Rural à habitat dispersé,2,Tourisme rural,0.034,0.016,0.5598,0.3902,1
02007,Aizelles,Rural à habitat dispersé,2,Tourisme rural,0.0319,0.022,0.5269,0.4192,1
02008,Aizy-Jouy,Rural à habitat dispersé,2,Tourisme rural,0.0222,0.0095,0.5348,0.4334,1
02009,Alaincourt,Bourgs ruraux,3,Tourisme litoral,0.0206,0.0081,0.4644,0.5069,1
02010,Allemant,Rural à habitat dispersé,3,Tourisme litoral,0.0272,0.0089,0.4659,0.498,1
02011,Ambleny,Bourgs ruraux,3,Tourisme litoral,0.0385,0.0084,0.4161,0.537,1
02012,Ambrief,Rural à habitat dispersé,3,Tourisme litoral,0.012,0.007,0.4258,0.5553,1
02013,Amifontaine,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.0125,0.5027,0.4663,1
02014,Amigny-Rouy,Bourgs ruraux,3,Tourisme litoral,0.0168,0.0055,0.4117,0.566,1
02015,Ancienville,Rural à habitat dispersé,3,Tourisme litoral,0.0178,0.0056,0.4367,0.5399,1
02016,Andelain,Rural à habitat dispersé,3,Tourisme litoral,0.0157,0.0042,0.4198,0.5603,1
02017,Anguilcourt-le-Sart,Rural à habitat dispersé,3,Tourisme litoral,0.0124,0.003,0.4087,0.5759,1
02018,Anizy-le-Grand,Bourgs ruraux,2,Tourisme rural,0.0387,0.011,0.4857,0.4645,1
02019,Annois,Rural à habitat dispersé,3,Tourisme litoral,0.0127,0.0021,0.3629,0.6223,1
02020,Any-Martin-Rieux,Rural à habitat dispersé,2,Tourisme rural,0.0153,0.0136,0.5862,0.3849,1
02021,Archon,Rural à habitat dispersé,2,Tourisme rural,0.0142,0.0095,0.544,0.4323,1
02022,Arcy-Sainte-Restitue,Rural à habitat dispersé,2,Tourisme rural,0.0176,0.0112,0.5193,0.4519,1
02023,Armentières-sur-Ourcq,Rural à habitat dispersé,3,Tourisme litoral,0.0119,0.0056,0.487,0.4955,1
02024,Arrancy,Rural à habitat très dispersé,2,Tourisme rural,0.0318,0.026,0.564,0.3781,1
02025,Artemps,Rural à habitat dispersé,3,Tourisme litoral,0.0237,0.0095,0.4412,0.5255,1
02027,Assis-sur-Serre,Rural à habitat dispersé,3,Tourisme litoral,0.0224,0.0065,0.3818,0.5893,1
02028,Athies-sous-Laon,Bourgs ruraux,3,Tourisme litoral,0.0763,0.0304,0.2105,0.6828,1
02029,Attilly,Rural à habitat dispersé,3,Tourisme litoral,0.0079,0.0014,0.286,0.7047,1
02030,Aubencheul-aux-Bois,Rural à habitat dispersé,3,Tourisme litoral,0.0649,0.0162,0.3335,0.5854,1
02031,Aubenton,Rural à habitat dispersé,2,Tourisme rural,0.0139,0.0108,0.5773,0.3979,1
02032,Aubigny-aux-Kaisnes,Rural à habitat dispersé,3,Tourisme litoral,0.0421,0.0125,0.3405,0.6049,1
02033,Aubigny-en-Laonnois,Rural à habitat dispersé,2,Tourisme rural,0.0318,0.0256,0.5878,0.3548,1
02034,Audignicourt,Rural à habitat dispersé,3,Tourisme litoral,0.0201,0.008,0.4224,0.5496,1
02035,Audigny,Rural à habitat dispersé,3,Tourisme litoral,0.0173,0.0073,0.384,0.5914,1
02036,Augy,Rural à habitat dispersé,3,Tourisme litoral,0.0153,0.0038,0.4717,0.5092,1
02037,Aulnois-sous-Laon,Bourgs ruraux,3,Tourisme litoral,0.0558,0.0236,0.235,0.6856,1
02038,Les Autels,Rural à habitat très dispersé,2,Tourisme rural,0.0177,0.0119,0.5832,0.3872,1
02039,Autremencourt,Rural à habitat dispersé,3,Tourisme litoral,0.0153,0.0042,0.4121,0.5684,1
02040,Autreppes,Rural à habitat dispersé,2,Tourisme rural,0.016,0.0078,0.5409,0.4353,1
02041,Autreville,Bourgs ruraux,3,Tourisme litoral,0.1226,0.0232,0.273,0.5812,1
02042,Azy-sur-Marne,Rural à habitat dispersé,2,Tourisme rural,0.0332,0.0127,0.5512,0.403,1
02043,Bagneux,Rural à habitat dispersé,3,Tourisme litoral,0.0227,0.0064,0.4051,0.5658,1
02044,Bancigny,Rural à habitat très dispersé,2,Tourisme rural,0.0167,0.0116,0.5856,0.3861,1
02046,Barenton-Bugny,Rural à habitat dispersé,3,Tourisme litoral,0.0328,0.0135,0.3198,0.6339,1
02047,Barenton-Cel,Rural à habitat dispersé,3,Tourisme litoral,0.0174,0.0047,0.3842,0.5937,1
02048,Barenton-sur-Serre,Rural à habitat dispersé,3,Tourisme litoral,0.0128,0.0029,0.4068,0.5775,1
02049,Barisis-aux-Bois,Bourgs ruraux,3,Tourisme litoral,0.0212,0.0117,0.3489,0.6183,1
02050,Barzy-en-Thiérache,Rural à habitat dispersé,3,Tourisme litoral,0.0263,0.013,0.449,0.5117,1
02051,Barzy-sur-Marne,Rural à habitat dispersé,2,Tourisme rural,0.0161,0.0125,0.7662,0.2052,1
02052,Bassoles-Aulers,Rural à habitat dispersé,2,Tourisme rural,0.0227,0.0099,0.5077,0.4597,1
02053,Vallées en Champagne,Rural à habitat très dispersé,2,Tourisme rural,0.0156,0.0112,0.7428,0.2304,1
02054,Bazoches-et-Saint-Thibaut,Rural à habitat dispersé,2,Tourisme rural,0.0218,0.0094,0.4874,0.4815,1
02055,Beaumé,Rural à habitat très dispersé,2,Tourisme rural,0.0161,0.0121,0.58,0.3918,1
02056,Beaumont-en-Beine,Rural à habitat dispersé,3,Tourisme litoral,0.0156,0.0028,0.2947,0.6869,1
02057,Beaurevoir,Bourgs ruraux,3,Tourisme litoral,0.02,0.0099,0.2264,0.7437,1
02058,Beaurieux,Rural à habitat dispersé,2,Tourisme rural,0.0273,0.0134,0.5175,0.4418,1
02059,Beautor,Ceintures urbaines,3,Tourisme litoral,0.1668,0.0547,0.2843,0.4942,1
02060,Beauvois-en-Vermandois,Rural à habitat dispersé,3,Tourisme litoral,0.0287,0.0144,0.2488,0.7081,1
02061,Becquigny,Rural à habitat dispersé,3,Tourisme litoral,0.0334,0.0145,0.3509,0.6012,1
02062,Belleau,Rural à habitat dispersé,2,Tourisme rural,0.0206,0.0142,0.5246,0.4405,1
02063,Bellenglise,Rural à habitat dispersé,3,Tourisme litoral,0.0402,0.0095,0.4462,0.5041,1
02064,Belleu,Centres urbains intermédiaires,3,Tourisme litoral,0.3372,0.1344,0.1732,0.3551,1
02065,Bellicourt,Bourgs ruraux,2,Tourisme rural,0.0448,0.0155,0.5487,0.391,1
02066,Benay,Rural à habitat dispersé,3,Tourisme litoral,0.0221,0.0053,0.374,0.5987,1
02067,Bergues-sur-Sambre,Rural à habitat dispersé,2,Tourisme rural,0.0239,0.0111,0.5182,0.4468,1
02068,Berlancourt,Rural à habitat très dispersé,3,Tourisme litoral,0.0215,0.0082,0.4161,0.5542,1
02069,Berlise,Rural à habitat très dispersé,2,Tourisme rural,0.0177,0.01,0.5174,0.4549,1
02070,Bernot,Rural à habitat dispersé,3,Tourisme litoral,0.0154,0.0035,0.4341,0.5471,1
02071,Berny-Rivière,Rural à habitat dispersé,3,Tourisme litoral,0.0205,0.006,0.4441,0.5294,1
02072,Berrieux,Rural à habitat dispersé,2,Tourisme rural,0.0273,0.0213,0.4943,0.4572,1
02073,Berry-au-Bac,Rural à habitat dispersé,3,Tourisme litoral,0.0283,0.017,0.4739,0.4808,1
02074,Bertaucourt-Epourdon,Rural à habitat dispersé,3,Tourisme litoral,0.0215,0.0081,0.2536,0.7169,1
02075,Berthenicourt,Bourgs ruraux,3,Tourisme litoral,0.0212,0.0073,0.4633,0.5081,1
02076,Bertricourt,Rural à habitat dispersé,2,Tourisme rural,0.0273,0.0149,0.491,0.4668,1
02078,Besmé,Rural à habitat dispersé,3,Tourisme litoral,0.0428,0.0137,0.3895,0.554,1
02079,Besmont,Rural à habitat très dispersé,2,Tourisme rural,0.0175,0.0129,0.5746,0.395,1
02080,Besny-et-Loizy,Rural à habitat dispersé,3,Tourisme litoral,0.0226,0.0091,0.3463,0.622,1
02081,Béthancourt-en-Vaux,Rural à habitat dispersé,3,Tourisme litoral,0.0237,0.0104,0.3134,0.6524,1
02082,Beugneux,Rural à habitat très dispersé,2,Tourisme rural,0.02,0.0113,0.528,0.4407,1
02083,Beuvardes,Rural à habitat dispersé,2,Tourisme rural,0.0183,0.0155,0.5944,0.3718,1
02084,Bézu-le-Guéry,Rural à habitat dispersé,2,Tourisme rural,0.0164,0.0145,0.6559,0.3133,1
02085,Bézu-Saint-Germain,Bourgs ruraux,2,Tourisme rural,0.0299,0.0259,0.4935,0.4507,1
02086,Bichancourt,Bourgs ruraux,3,Tourisme litoral,0.0393,0.0136,0.4458,0.5013,1
02087,Bieuxy,Rural à habitat très dispersé,3,Tourisme litoral,0.0196,0.0072,0.4365,0.5367,1
02088,Bièvres,Rural à habitat dispersé,2,Tourisme rural,0.0259,0.0221,0.5253,0.4266,1
02089,Billy-sur-Aisne,Bourgs ruraux,3,Tourisme litoral,0.0586,0.0188,0.3936,0.529,1
02090,Billy-sur-Ourcq,Rural à habitat dispersé,3,Tourisme litoral,0.0123,0.0068,0.4459,0.535,1
02091,Blanzy-lès-Fismes,Rural à habitat dispersé,2,Tourisme rural,0.0162,0.0137,0.5841,0.386,1
02093,Blérancourt,Bourgs ruraux,3,Tourisme litoral,0.0268,0.0222,0.2774,0.6736,1
02094,Blesmes,Ceintures urbaines,2,Tourisme rural,0.0944,0.0207,0.7568,0.1281,1
02095,Bohain-en-Vermandois,Petites villes,3,Tourisme litoral,0.1284,0.0594,0.2864,0.5258,1
02096,Bois-lès-Pargny,Rural à habitat dispersé,3,Tourisme litoral,0.0184,0.0049,0.4072,0.5695,1
02097,Boncourt,Rural à habitat dispersé,2,Tourisme rural,0.0174,0.0138,0.5119,0.4568,1
02098,Bonneil,Rural à habitat dispersé,2,Tourisme rural,0.0432,0.0198,0.5526,0.3844,1
02099,Bonnesvalyn,Rural à habitat dispersé,2,Tourisme rural,0.0235,0.0164,0.5322,0.4279,1
02100,Bony,Rural à habitat dispersé,3,Tourisme litoral,0.0196,0.0075,0.4781,0.4948,1
02101,Bosmont-sur-Serre,Rural à habitat dispersé,2,Tourisme rural,0.0148,0.0075,0.5184,0.4592,1
02102,Bouconville-Vauclair,Rural à habitat dispersé,2,Tourisme rural,0.0232,0.0155,0.5688,0.3925,0
02103,Boué,Bourgs ruraux,3,Tourisme litoral,0.0385,0.0206,0.4397,0.5012,1
02104,Bouffignereux,Rural à habitat dispersé,2,Tourisme rural,0.0218,0.0068,0.4907,0.4807,1
02105,Bouresches,Rural à habitat dispersé,2,Tourisme rural,0.0215,0.0151,0.5615,0.4018,1
02106,Bourg-et-Comin,Bourgs ruraux,2,Tourisme rural,0.036,0.0135,0.5916,0.3589,1
02107,Bourguignon-sous-Coucy,Rural à habitat dispersé,3,Tourisme litoral,0.0348,0.0118,0.3724,0.5811,1
02108,Bourguignon-sous-Montbavin,Rural à habitat dispersé,2,Tourisme rural,0.0327,0.0119,0.4884,0.467,1
02109,La Bouteille,Rural à habitat très dispersé,2,Tourisme rural,0.0186,0.0122,0.52,0.4492,1
02110,Braine,Bourgs ruraux,3,Tourisme litoral,0.067,0.0193,0.3226,0.5911,1
02111,Brancourt-en-Laonnois,Rural à habitat dispersé,3,Tourisme litoral,0.031,0.0067,0.3917,0.5706,1
02112,Brancourt-le-Grand,Rural à habitat dispersé,3,Tourisme litoral,0.0259,0.019,0.3251,0.63,1
02114,Brasles,Ceintures urbaines,3,Tourisme litoral,0.2155,0.038,0.3597,0.3868,1
02115,Braye-en-Laonnois,Rural à habitat dispersé,2,Tourisme rural,0.0356,0.0116,0.6156,0.3372,1
02116,Braye-en-Thiérache,Rural à habitat dispersé,2,Tourisme rural,0.0135,0.0092,0.5618,0.4154,1
